"date","county","state_name","county_fips_code","confirmed_cases","deaths"
2020-04-02,"Scott","Arkansas","05127",1,0
2020-04-03,"Scott","Arkansas","05127",1,0
2020-04-04,"Scott","Arkansas","05127",1,0
2020-04-05,"Scott","Arkansas","05127",1,0
2020-04-06,"Scott","Arkansas","05127",1,0
2020-04-07,"Scott","Arkansas","05127",1,0
2020-04-08,"Scott","Arkansas","05127",1,0
2020-04-09,"Scott","Arkansas","05127",1,0
2020-04-10,"Scott","Arkansas","05127",1,0
2020-04-11,"Scott","Arkansas","05127",1,0
2020-04-12,"Scott","Arkansas","05127",1,0
2020-04-13,"Scott","Arkansas","05127",1,0
2020-04-14,"Scott","Arkansas","05127",1,0
2020-04-15,"Scott","Arkansas","05127",1,0
2020-04-16,"Scott","Arkansas","05127",1,0
2020-04-17,"Scott","Arkansas","05127",1,0
2020-04-18,"Scott","Arkansas","05127",1,0
2020-04-19,"Scott","Arkansas","05127",1,0
2020-04-20,"Scott","Arkansas","05127",1,0
2020-04-21,"Scott","Arkansas","05127",1,0
2020-04-22,"Scott","Arkansas","05127",1,0
2020-04-23,"Scott","Arkansas","05127",1,0
2020-04-24,"Scott","Arkansas","05127",1,0
2020-04-25,"Scott","Arkansas","05127",1,0
2020-04-26,"Scott","Arkansas","05127",1,0
2020-04-27,"Scott","Arkansas","05127",1,0
2020-04-28,"Scott","Arkansas","05127",1,0
2020-04-29,"Scott","Arkansas","05127",1,0
2020-04-30,"Scott","Arkansas","05127",1,0
2020-05-01,"Scott","Arkansas","05127",1,0
2020-05-02,"Scott","Arkansas","05127",1,0
2020-05-03,"Scott","Arkansas","05127",1,0
2020-05-04,"Scott","Arkansas","05127",1,0
2020-05-05,"Scott","Arkansas","05127",1,0
2020-05-06,"Scott","Arkansas","05127",1,0
2020-05-07,"Scott","Arkansas","05127",1,0
2020-05-08,"Scott","Arkansas","05127",1,0
2020-05-09,"Scott","Arkansas","05127",1,0
2020-05-10,"Scott","Arkansas","05127",1,0
2020-05-11,"Scott","Arkansas","05127",1,0
2020-03-19,"Searcy","Arkansas","05129",1,0
2020-03-20,"Searcy","Arkansas","05129",1,0
2020-03-21,"Searcy","Arkansas","05129",1,0
2020-03-22,"Searcy","Arkansas","05129",1,0
2020-03-23,"Searcy","Arkansas","05129",1,0
2020-03-24,"Searcy","Arkansas","05129",2,0
2020-03-25,"Searcy","Arkansas","05129",2,0
2020-03-26,"Searcy","Arkansas","05129",4,0
2020-03-27,"Searcy","Arkansas","05129",4,0
2020-03-28,"Searcy","Arkansas","05129",4,0
2020-03-29,"Searcy","Arkansas","05129",4,0
2020-03-30,"Searcy","Arkansas","05129",4,0
2020-03-31,"Searcy","Arkansas","05129",4,0
2020-04-01,"Searcy","Arkansas","05129",4,0
2020-04-02,"Searcy","Arkansas","05129",4,0
2020-04-03,"Searcy","Arkansas","05129",4,0
2020-04-04,"Searcy","Arkansas","05129",5,0
2020-04-05,"Searcy","Arkansas","05129",5,0
2020-04-06,"Searcy","Arkansas","05129",6,0
2020-04-07,"Searcy","Arkansas","05129",6,0
2020-04-08,"Searcy","Arkansas","05129",6,0
2020-04-09,"Searcy","Arkansas","05129",6,0
2020-04-10,"Searcy","Arkansas","05129",6,0
2020-04-11,"Searcy","Arkansas","05129",6,0
2020-04-12,"Searcy","Arkansas","05129",6,0
2020-04-13,"Searcy","Arkansas","05129",6,0
2020-04-14,"Searcy","Arkansas","05129",6,0
2020-04-15,"Searcy","Arkansas","05129",6,0
2020-04-16,"Searcy","Arkansas","05129",6,0
2020-04-17,"Searcy","Arkansas","05129",6,0
2020-04-18,"Searcy","Arkansas","05129",6,0
2020-04-19,"Searcy","Arkansas","05129",6,0
2020-04-20,"Searcy","Arkansas","05129",6,0
2020-04-21,"Searcy","Arkansas","05129",6,0
2020-04-22,"Searcy","Arkansas","05129",6,0
2020-04-23,"Searcy","Arkansas","05129",6,0
2020-04-24,"Searcy","Arkansas","05129",6,0
2020-04-25,"Searcy","Arkansas","05129",6,0
2020-04-26,"Searcy","Arkansas","05129",6,0
2020-04-27,"Searcy","Arkansas","05129",6,0
2020-04-28,"Searcy","Arkansas","05129",6,0
2020-04-29,"Searcy","Arkansas","05129",6,0
2020-04-30,"Searcy","Arkansas","05129",6,0
2020-05-01,"Searcy","Arkansas","05129",6,0
2020-05-02,"Searcy","Arkansas","05129",6,0
2020-05-03,"Searcy","Arkansas","05129",6,0
2020-05-04,"Searcy","Arkansas","05129",6,0
2020-05-05,"Searcy","Arkansas","05129",6,0
2020-05-06,"Searcy","Arkansas","05129",6,0
2020-05-07,"Searcy","Arkansas","05129",6,0
2020-05-08,"Searcy","Arkansas","05129",6,0
2020-05-09,"Searcy","Arkansas","05129",6,0
2020-05-10,"Searcy","Arkansas","05129",6,0
2020-05-11,"Searcy","Arkansas","05129",6,0
2020-03-19,"Sebastian","Arkansas","05131",1,0
2020-03-20,"Sebastian","Arkansas","05131",1,0
2020-03-21,"Sebastian","Arkansas","05131",1,0
2020-03-22,"Sebastian","Arkansas","05131",1,0
2020-03-23,"Sebastian","Arkansas","05131",1,0
2020-03-24,"Sebastian","Arkansas","05131",1,0
2020-03-25,"Sebastian","Arkansas","05131",1,0
2020-03-26,"Sebastian","Arkansas","05131",3,0
2020-03-27,"Sebastian","Arkansas","05131",3,0
2020-03-28,"Sebastian","Arkansas","05131",4,0
2020-03-29,"Sebastian","Arkansas","05131",5,0
2020-03-30,"Sebastian","Arkansas","05131",6,0
2020-03-31,"Sebastian","Arkansas","05131",8,0
2020-04-01,"Sebastian","Arkansas","05131",8,0
2020-04-02,"Sebastian","Arkansas","05131",8,0
2020-04-03,"Sebastian","Arkansas","05131",8,0
2020-04-04,"Sebastian","Arkansas","05131",8,0
2020-04-05,"Sebastian","Arkansas","05131",8,0
2020-04-06,"Sebastian","Arkansas","05131",8,0
2020-04-07,"Sebastian","Arkansas","05131",9,0
2020-04-08,"Sebastian","Arkansas","05131",9,0
2020-04-09,"Sebastian","Arkansas","05131",9,0
2020-04-10,"Sebastian","Arkansas","05131",9,0
2020-04-11,"Sebastian","Arkansas","05131",10,0
2020-04-12,"Sebastian","Arkansas","05131",10,0
2020-04-13,"Sebastian","Arkansas","05131",11,0
2020-04-14,"Sebastian","Arkansas","05131",11,0
2020-04-15,"Sebastian","Arkansas","05131",11,0
2020-04-16,"Sebastian","Arkansas","05131",11,0
2020-04-17,"Sebastian","Arkansas","05131",11,0
2020-04-18,"Sebastian","Arkansas","05131",11,0
2020-04-19,"Sebastian","Arkansas","05131",11,0
2020-04-20,"Sebastian","Arkansas","05131",11,0
2020-04-21,"Sebastian","Arkansas","05131",11,0
2020-04-22,"Sebastian","Arkansas","05131",11,0
2020-04-23,"Sebastian","Arkansas","05131",12,0
2020-04-24,"Sebastian","Arkansas","05131",12,0
2020-04-25,"Sebastian","Arkansas","05131",12,0
2020-04-26,"Sebastian","Arkansas","05131",12,0
2020-04-27,"Sebastian","Arkansas","05131",12,0
2020-04-28,"Sebastian","Arkansas","05131",12,0
2020-04-29,"Sebastian","Arkansas","05131",13,0
2020-04-30,"Sebastian","Arkansas","05131",13,0
2020-05-01,"Sebastian","Arkansas","05131",13,0
2020-05-02,"Sebastian","Arkansas","05131",13,0
2020-05-03,"Sebastian","Arkansas","05131",13,0
2020-05-04,"Sebastian","Arkansas","05131",13,0
2020-05-05,"Sebastian","Arkansas","05131",13,0
2020-05-06,"Sebastian","Arkansas","05131",14,0
2020-05-07,"Sebastian","Arkansas","05131",14,0
2020-05-08,"Sebastian","Arkansas","05131",14,0
2020-05-09,"Sebastian","Arkansas","05131",14,0
2020-05-10,"Sebastian","Arkansas","05131",15,0
2020-05-11,"Sebastian","Arkansas","05131",15,0
2020-03-19,"Sevier","Arkansas","05133",1,0
2020-03-20,"Sevier","Arkansas","05133",1,0
2020-03-21,"Sevier","Arkansas","05133",1,0
2020-03-22,"Sevier","Arkansas","05133",1,0
2020-03-23,"Sevier","Arkansas","05133",1,0
2020-03-24,"Sevier","Arkansas","05133",1,0
2020-03-25,"Sevier","Arkansas","05133",1,0
2020-03-26,"Sevier","Arkansas","05133",1,0
2020-03-27,"Sevier","Arkansas","05133",1,0
2020-03-28,"Sevier","Arkansas","05133",1,0
2020-03-29,"Sevier","Arkansas","05133",2,0
2020-03-30,"Sevier","Arkansas","05133",2,0
2020-03-31,"Sevier","Arkansas","05133",2,0
2020-04-01,"Sevier","Arkansas","05133",3,0
2020-04-02,"Sevier","Arkansas","05133",3,0
2020-04-03,"Sevier","Arkansas","05133",3,0
2020-04-04,"Sevier","Arkansas","05133",3,0
2020-04-05,"Sevier","Arkansas","05133",6,0
2020-04-06,"Sevier","Arkansas","05133",6,0
2020-04-07,"Sevier","Arkansas","05133",6,0
2020-04-08,"Sevier","Arkansas","05133",6,0
2020-04-09,"Sevier","Arkansas","05133",6,0
2020-04-10,"Sevier","Arkansas","05133",6,0
2020-04-11,"Sevier","Arkansas","05133",6,0
2020-04-12,"Sevier","Arkansas","05133",8,0
2020-04-13,"Sevier","Arkansas","05133",8,0
2020-04-14,"Sevier","Arkansas","05133",8,0
2020-04-15,"Sevier","Arkansas","05133",8,0
2020-04-16,"Sevier","Arkansas","05133",8,0
2020-04-17,"Sevier","Arkansas","05133",8,0
2020-04-18,"Sevier","Arkansas","05133",9,0
2020-04-19,"Sevier","Arkansas","05133",9,0
2020-04-20,"Sevier","Arkansas","05133",10,0
2020-04-21,"Sevier","Arkansas","05133",10,0
2020-04-22,"Sevier","Arkansas","05133",10,0
2020-04-23,"Sevier","Arkansas","05133",10,0
2020-04-24,"Sevier","Arkansas","05133",10,0
2020-04-25,"Sevier","Arkansas","05133",11,0
2020-04-26,"Sevier","Arkansas","05133",11,0
2020-04-27,"Sevier","Arkansas","05133",11,0
2020-04-28,"Sevier","Arkansas","05133",11,0
2020-04-29,"Sevier","Arkansas","05133",11,1
2020-04-30,"Sevier","Arkansas","05133",11,1
2020-05-01,"Sevier","Arkansas","05133",12,1
2020-05-02,"Sevier","Arkansas","05133",12,1
2020-05-03,"Sevier","Arkansas","05133",12,1
2020-05-04,"Sevier","Arkansas","05133",13,1
2020-05-05,"Sevier","Arkansas","05133",14,1
2020-05-06,"Sevier","Arkansas","05133",14,1
2020-05-07,"Sevier","Arkansas","05133",14,1
2020-05-08,"Sevier","Arkansas","05133",16,1
2020-05-09,"Sevier","Arkansas","05133",16,1
2020-05-10,"Sevier","Arkansas","05133",18,1
2020-05-11,"Sevier","Arkansas","05133",21,1
2020-04-02,"Sharp","Arkansas","05135",1,0
2020-04-03,"Sharp","Arkansas","05135",1,0
2020-04-04,"Sharp","Arkansas","05135",1,0
2020-04-05,"Sharp","Arkansas","05135",1,0
2020-04-06,"Sharp","Arkansas","05135",1,0
2020-04-07,"Sharp","Arkansas","05135",1,0
2020-04-08,"Sharp","Arkansas","05135",2,0
2020-04-09,"Sharp","Arkansas","05135",2,0
2020-04-10,"Sharp","Arkansas","05135",2,0
2020-04-11,"Sharp","Arkansas","05135",2,0
2020-04-12,"Sharp","Arkansas","05135",2,0
2020-04-13,"Sharp","Arkansas","05135",2,0
2020-04-14,"Sharp","Arkansas","05135",2,0
2020-04-15,"Sharp","Arkansas","05135",2,0
2020-04-16,"Sharp","Arkansas","05135",2,0
2020-04-17,"Sharp","Arkansas","05135",2,0
2020-04-18,"Sharp","Arkansas","05135",2,0
2020-04-19,"Sharp","Arkansas","05135",2,0
2020-04-20,"Sharp","Arkansas","05135",2,0
2020-04-21,"Sharp","Arkansas","05135",2,0
2020-04-22,"Sharp","Arkansas","05135",2,0
2020-04-23,"Sharp","Arkansas","05135",2,0
2020-04-24,"Sharp","Arkansas","05135",2,0
2020-04-25,"Sharp","Arkansas","05135",2,0
2020-04-26,"Sharp","Arkansas","05135",2,0
2020-04-27,"Sharp","Arkansas","05135",3,0
2020-04-28,"Sharp","Arkansas","05135",6,0
2020-04-29,"Sharp","Arkansas","05135",6,0
2020-04-30,"Sharp","Arkansas","05135",10,0
2020-05-01,"Sharp","Arkansas","05135",9,0
2020-05-02,"Sharp","Arkansas","05135",9,0
2020-05-03,"Sharp","Arkansas","05135",9,0
2020-05-04,"Sharp","Arkansas","05135",9,0
2020-05-05,"Sharp","Arkansas","05135",7,0
2020-05-06,"Sharp","Arkansas","05135",7,0
2020-05-07,"Sharp","Arkansas","05135",8,1
2020-05-08,"Sharp","Arkansas","05135",8,1
2020-05-09,"Sharp","Arkansas","05135",8,1
2020-05-10,"Sharp","Arkansas","05135",11,1
2020-05-11,"Sharp","Arkansas","05135",16,2
2020-03-24,"Stone","Arkansas","05137",2,0
2020-03-25,"Stone","Arkansas","05137",3,0
2020-03-26,"Stone","Arkansas","05137",4,0
2020-03-27,"Stone","Arkansas","05137",4,0
2020-03-28,"Stone","Arkansas","05137",4,0
2020-03-29,"Stone","Arkansas","05137",4,0
2020-03-30,"Stone","Arkansas","05137",5,0
2020-03-31,"Stone","Arkansas","05137",5,0
2020-04-01,"Stone","Arkansas","05137",5,0
2020-04-02,"Stone","Arkansas","05137",5,0
2020-04-03,"Stone","Arkansas","05137",5,0
2020-04-04,"Stone","Arkansas","05137",5,0
2020-04-05,"Stone","Arkansas","05137",5,0
2020-04-06,"Stone","Arkansas","05137",5,0
2020-04-07,"Stone","Arkansas","05137",5,0
2020-04-08,"Stone","Arkansas","05137",7,0
2020-04-09,"Stone","Arkansas","05137",7,0
2020-04-10,"Stone","Arkansas","05137",7,0
2020-04-11,"Stone","Arkansas","05137",7,0
2020-04-12,"Stone","Arkansas","05137",7,0
2020-04-13,"Stone","Arkansas","05137",7,0
2020-04-14,"Stone","Arkansas","05137",7,0
2020-04-15,"Stone","Arkansas","05137",7,0
2020-04-16,"Stone","Arkansas","05137",7,0
2020-04-17,"Stone","Arkansas","05137",7,0
2020-04-18,"Stone","Arkansas","05137",7,0
2020-04-19,"Stone","Arkansas","05137",7,0
2020-04-20,"Stone","Arkansas","05137",7,0
2020-04-21,"Stone","Arkansas","05137",7,0
2020-04-22,"Stone","Arkansas","05137",7,0
2020-04-23,"Stone","Arkansas","05137",7,0
2020-04-24,"Stone","Arkansas","05137",7,0
2020-04-25,"Stone","Arkansas","05137",7,0
2020-04-26,"Stone","Arkansas","05137",7,0
2020-04-27,"Stone","Arkansas","05137",7,0
2020-04-28,"Stone","Arkansas","05137",7,0
2020-04-29,"Stone","Arkansas","05137",7,0
2020-04-30,"Stone","Arkansas","05137",7,0
2020-05-01,"Stone","Arkansas","05137",7,0
2020-05-02,"Stone","Arkansas","05137",8,0
2020-05-03,"Stone","Arkansas","05137",8,0
2020-05-04,"Stone","Arkansas","05137",8,0
2020-05-05,"Stone","Arkansas","05137",8,0
2020-05-06,"Stone","Arkansas","05137",8,0
2020-05-07,"Stone","Arkansas","05137",8,0
2020-05-08,"Stone","Arkansas","05137",8,0
2020-05-09,"Stone","Arkansas","05137",8,0
2020-05-10,"Stone","Arkansas","05137",8,0
2020-05-11,"Stone","Arkansas","05137",8,0
2020-03-24,"Union","Arkansas","05139",1,0
2020-03-25,"Union","Arkansas","05139",2,0
2020-03-26,"Union","Arkansas","05139",2,0
2020-03-27,"Union","Arkansas","05139",2,0
2020-03-28,"Union","Arkansas","05139",5,0
2020-03-29,"Union","Arkansas","05139",6,0
2020-03-30,"Union","Arkansas","05139",8,0
2020-03-31,"Union","Arkansas","05139",8,0
2020-04-01,"Union","Arkansas","05139",9,0
2020-04-02,"Union","Arkansas","05139",10,0
2020-04-03,"Union","Arkansas","05139",10,0
2020-04-04,"Union","Arkansas","05139",10,0
2020-04-05,"Union","Arkansas","05139",12,0
2020-04-06,"Union","Arkansas","05139",13,0
2020-04-07,"Union","Arkansas","05139",13,0
2020-04-08,"Union","Arkansas","05139",15,0
2020-04-09,"Union","Arkansas","05139",16,0
2020-04-10,"Union","Arkansas","05139",17,0
2020-04-11,"Union","Arkansas","05139",18,0
2020-04-12,"Union","Arkansas","05139",18,0
2020-04-13,"Union","Arkansas","05139",17,0
2020-04-14,"Union","Arkansas","05139",17,0
2020-04-15,"Union","Arkansas","05139",18,0
2020-04-16,"Union","Arkansas","05139",19,0
2020-04-17,"Union","Arkansas","05139",20,0
2020-04-18,"Union","Arkansas","05139",24,0
2020-04-19,"Union","Arkansas","05139",24,0
2020-04-20,"Union","Arkansas","05139",26,0
2020-04-21,"Union","Arkansas","05139",26,0
2020-04-22,"Union","Arkansas","05139",28,0
2020-04-23,"Union","Arkansas","05139",29,0
2020-04-24,"Union","Arkansas","05139",30,0
2020-04-25,"Union","Arkansas","05139",32,0
2020-04-26,"Union","Arkansas","05139",33,0
2020-04-27,"Union","Arkansas","05139",38,0
2020-04-28,"Union","Arkansas","05139",43,0
2020-04-29,"Union","Arkansas","05139",45,0
2020-04-30,"Union","Arkansas","05139",50,0
2020-05-01,"Union","Arkansas","05139",54,0
2020-05-02,"Union","Arkansas","05139",54,0
2020-05-03,"Union","Arkansas","05139",60,0
2020-05-04,"Union","Arkansas","05139",62,0
2020-05-05,"Union","Arkansas","05139",62,0
2020-05-06,"Union","Arkansas","05139",67,1
2020-05-07,"Union","Arkansas","05139",73,1
2020-05-08,"Union","Arkansas","05139",73,1
2020-05-09,"Union","Arkansas","05139",73,1
2020-05-10,"Union","Arkansas","05139",76,2
2020-05-11,"Union","Arkansas","05139",76,4
2020-03-19,"Van Buren","Arkansas","05141",1,0
2020-03-20,"Van Buren","Arkansas","05141",1,0
2020-03-21,"Van Buren","Arkansas","05141",1,0
2020-03-22,"Van Buren","Arkansas","05141",1,0
2020-03-23,"Van Buren","Arkansas","05141",1,0
2020-03-24,"Van Buren","Arkansas","05141",7,0
2020-03-25,"Van Buren","Arkansas","05141",10,0
2020-03-26,"Van Buren","Arkansas","05141",13,0
2020-03-27,"Van Buren","Arkansas","05141",17,0
2020-03-28,"Van Buren","Arkansas","05141",17,0
2020-03-29,"Van Buren","Arkansas","05141",18,1
2020-03-30,"Van Buren","Arkansas","05141",20,1
2020-03-31,"Van Buren","Arkansas","05141",19,1
2020-04-01,"Van Buren","Arkansas","05141",20,1
2020-04-02,"Van Buren","Arkansas","05141",20,1
2020-04-03,"Van Buren","Arkansas","05141",20,1
2020-04-04,"Van Buren","Arkansas","05141",20,1
2020-04-05,"Van Buren","Arkansas","05141",21,1
2020-04-06,"Van Buren","Arkansas","05141",21,1
2020-04-07,"Van Buren","Arkansas","05141",22,1
2020-04-08,"Van Buren","Arkansas","05141",25,1
2020-04-09,"Van Buren","Arkansas","05141",26,1
2020-04-10,"Van Buren","Arkansas","05141",26,2
2020-04-11,"Van Buren","Arkansas","05141",26,2
2020-04-12,"Van Buren","Arkansas","05141",26,2
2020-04-13,"Van Buren","Arkansas","05141",26,2
2020-04-14,"Van Buren","Arkansas","05141",26,2
2020-04-15,"Van Buren","Arkansas","05141",26,2
2020-04-16,"Van Buren","Arkansas","05141",26,2
2020-04-17,"Van Buren","Arkansas","05141",26,2
2020-04-18,"Van Buren","Arkansas","05141",26,2
2020-04-19,"Van Buren","Arkansas","05141",26,2
2020-04-20,"Van Buren","Arkansas","05141",26,2
2020-04-21,"Van Buren","Arkansas","05141",26,2
2020-04-22,"Van Buren","Arkansas","05141",26,2
2020-04-23,"Van Buren","Arkansas","05141",26,2
2020-04-24,"Van Buren","Arkansas","05141",26,2
2020-04-25,"Van Buren","Arkansas","05141",27,2
2020-04-26,"Van Buren","Arkansas","05141",27,2
2020-04-27,"Van Buren","Arkansas","05141",27,2
2020-04-28,"Van Buren","Arkansas","05141",27,2
2020-04-29,"Van Buren","Arkansas","05141",28,2
2020-04-30,"Van Buren","Arkansas","05141",28,2
2020-05-01,"Van Buren","Arkansas","05141",28,2
2020-05-02,"Van Buren","Arkansas","05141",28,2
2020-05-03,"Van Buren","Arkansas","05141",28,2
2020-05-04,"Van Buren","Arkansas","05141",28,2
2020-05-05,"Van Buren","Arkansas","05141",28,2
2020-05-06,"Van Buren","Arkansas","05141",28,2
2020-05-07,"Van Buren","Arkansas","05141",28,2
2020-05-08,"Van Buren","Arkansas","05141",28,2
2020-05-09,"Van Buren","Arkansas","05141",28,2
2020-05-10,"Van Buren","Arkansas","05141",28,2
2020-05-11,"Van Buren","Arkansas","05141",28,2
2020-03-18,"Washington","Arkansas","05143",1,0
2020-03-19,"Washington","Arkansas","05143",1,0
2020-03-20,"Washington","Arkansas","05143",1,0
2020-03-21,"Washington","Arkansas","05143",1,0
2020-03-22,"Washington","Arkansas","05143",5,0
2020-03-23,"Washington","Arkansas","05143",5,0
2020-03-24,"Washington","Arkansas","05143",6,0
2020-03-25,"Washington","Arkansas","05143",10,0
2020-03-26,"Washington","Arkansas","05143",12,0
2020-03-27,"Washington","Arkansas","05143",13,0
2020-03-28,"Washington","Arkansas","05143",14,0
2020-03-29,"Washington","Arkansas","05143",15,0
2020-03-30,"Washington","Arkansas","05143",18,0
2020-03-31,"Washington","Arkansas","05143",22,0
2020-04-01,"Washington","Arkansas","05143",22,0
2020-04-02,"Washington","Arkansas","05143",24,0
2020-04-03,"Washington","Arkansas","05143",25,0
2020-04-04,"Washington","Arkansas","05143",25,0
2020-04-05,"Washington","Arkansas","05143",29,0
2020-04-06,"Washington","Arkansas","05143",29,0
2020-04-07,"Washington","Arkansas","05143",30,0
2020-04-08,"Washington","Arkansas","05143",36,0
2020-04-09,"Washington","Arkansas","05143",37,0
2020-04-10,"Washington","Arkansas","05143",37,0
2020-04-11,"Washington","Arkansas","05143",37,0
2020-04-12,"Washington","Arkansas","05143",37,0
2020-04-13,"Washington","Arkansas","05143",43,0
2020-04-14,"Washington","Arkansas","05143",43,0
2020-04-15,"Washington","Arkansas","05143",44,0
2020-04-16,"Washington","Arkansas","05143",44,0
2020-04-17,"Washington","Arkansas","05143",45,0
2020-04-18,"Washington","Arkansas","05143",45,0
2020-04-19,"Washington","Arkansas","05143",46,0
2020-04-20,"Washington","Arkansas","05143",54,0
2020-04-21,"Washington","Arkansas","05143",60,0
2020-04-22,"Washington","Arkansas","05143",61,1
2020-04-23,"Washington","Arkansas","05143",62,2
2020-04-24,"Washington","Arkansas","05143",71,2
2020-04-25,"Washington","Arkansas","05143",74,3
2020-04-26,"Washington","Arkansas","05143",77,3
2020-04-27,"Washington","Arkansas","05143",77,3
2020-04-28,"Washington","Arkansas","05143",77,3
2020-04-29,"Washington","Arkansas","05143",84,3
2020-04-30,"Washington","Arkansas","05143",86,3
2020-05-01,"Washington","Arkansas","05143",87,3
2020-05-02,"Washington","Arkansas","05143",87,3
2020-05-03,"Washington","Arkansas","05143",90,3
2020-05-04,"Washington","Arkansas","05143",91,3
2020-05-05,"Washington","Arkansas","05143",91,3
2020-05-06,"Washington","Arkansas","05143",94,3
2020-05-07,"Washington","Arkansas","05143",102,3
2020-05-08,"Washington","Arkansas","05143",105,3
2020-05-09,"Washington","Arkansas","05143",105,3
2020-05-10,"Washington","Arkansas","05143",110,3
2020-05-11,"Washington","Arkansas","05143",110,3
2020-03-24,"White","Arkansas","05145",4,0
2020-03-25,"White","Arkansas","05145",4,0
2020-03-26,"White","Arkansas","05145",6,0
2020-03-27,"White","Arkansas","05145",6,0
2020-03-28,"White","Arkansas","05145",6,0
2020-03-29,"White","Arkansas","05145",6,0
2020-03-30,"White","Arkansas","05145",9,0
2020-03-31,"White","Arkansas","05145",11,0
2020-04-01,"White","Arkansas","05145",15,0
